"glmIndepAllVars_vimp","glmIndepSingleVars_vimp","glmDepAllVars_vimp","glmDepSingleVars_vimp","model","var","beta"
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
2,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
2,2,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
2,3,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
2,2,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
3,2,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
3,3,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
1,1,1,1,"E","only night",0.693147180559945
